,index,antecedents,consequents,consequent support
7659,24878,Redbone,V. 3005,0.12
7660,26604,The Hills,V. 3005,0.12
7661,14546,Father Stretch My Hands Pt. 1,V. 3005,0.12
7662,9535,Congratulations,V. 3005,0.12
7663,26850,Tunnel Vision,V. 3005,0.12
7664,19851,In Da Club,Promiscuous,0.12
7665,4873,Blessings,V. 3005,0.12
7666,9876,Crank That (Soulja Boy),Promiscuous,0.12
7667,23506,No Problem (feat. Lil Wayne & 2 Chainz),V. 3005,0.12
7668,17995,Hot In Herre,Promiscuous,0.12
7669,24508,Pon de Replay,Promiscuous,0.12
7670,24484,Pocketful of Sunshine,Promiscuous,0.12
7671,18027,Hot N Cold,Promiscuous,0.12
7672,19878,In My Head,Promiscuous,0.12
7673,26750,Too Good,V. 3005,0.12
7674,712,679 (feat. Remy Boyz),V. 3005,0.12
7675,20726,Kiss Me Thru The Phone,Promiscuous,0.12
7676,4670,Black Beatles,V. 3005,0.12
7677,13583,Dynamite,Promiscuous,0.12
7678,16228,Gold Digger,V. 3005,0.12
7679,19082,I Kissed a Girl,Promiscuous,0.12
7680,19062,I Gotta Feeling,Promiscuous,0.12
7681,20698,Kiss Kiss,Promiscuous,0.12
7682,4382,"Bitch, Don’t Kill My Vibe",V. 3005,0.12
7683,23661,No Role Modelz,V. 3005,0.12
7684,26954,m.A.A.d city,V. 3005,0.12
7685,26355,Swimming Pools (Drank),V. 3005,0.12
7686,22730,Money Longer,V. 3005,0.12
7687,7118,Buttons,Promiscuous,0.12
7688,11916,Disturbia,Promiscuous,0.12
7689,6996,Burnin' Up,Promiscuous,0.12
7690,17377,Hey Ya! - Radio Mix / Club Mix,Promiscuous,0.12
7691,7271,Buy U a Drank (Shawty Snappin'),Promiscuous,0.12
7692,15065,Forever,Promiscuous,0.12
7693,21772,Low (feat T-Pain) - Feat T-Pain Album Version,Promiscuous,0.12
7694,12102,Don't Cha,Promiscuous,0.12
7695,16929,Halo,Promiscuous,0.12
7696,10389,Crazy In Love,Promiscuous,0.12
7697,10837,DNA.,V. 3005,0.12
7698,16862,HUMBLE.,V. 3005,0.12
7699,15351,G.O.M.D.,V. 3005,0.12
7700,6793,Broccoli (feat. Lil Yachty),V. 3005,0.12
7701,22613,Milkshake,Promiscuous,0.12
7702,7415,California Gurls - feat. Snoop Dogg,Promiscuous,0.12
7703,17268,Heartless,Promiscuous,0.12
7704,10700,DJ Got Us Fallin' In Love,Promiscuous,0.12
7705,22348,Mask Off,V. 3005,0.12
7706,7615,Candy Shop,Promiscuous,0.12
7707,13992,F**kin' Problems,V. 3005,0.12
7708,14099,F*ck Up Some Commas,V. 3005,0.12
7709,7884,Caroline,V. 3005,0.12
7710,21405,Lollipop,Promiscuous,0.12
7711,21416,London Bridge,Promiscuous,0.12
7712,21923,Low Life,V. 3005,0.12
7713,15468,Get Low - Street,Promiscuous,0.12
7714,22823,Mr. Brightside,Promiscuous,0.12
7715,24322,Passionfruit,Swang,0.12
7716,23471,No Problem (feat. Lil Wayne & 2 Chainz),Swang,0.12
7717,7567,Candy Paint,Swang,0.12
7718,20439,Jumpman,Pop Style,0.12
7719,20203,It's A Vibe,Swang,0.12
7720,26011,Starboy,Swang,0.12
7721,21857,Low Life,Pop Style,0.12
7722,23631,No Role Modelz,Swang,0.12
7723,9501,Congratulations,Swang,0.12
7724,26292,Uber Everywhere,Swang,0.12
7725,25555,Slide,Swang,0.12
7726,12051,Don't,Swang,0.12
7727,18903,I Don't Fuck With You,Pop Style,0.12
7728,4311,Big Rings,Pop Style,0.12
7729,4853,Blessings,Pop Style,0.12
7730,933,Again,Pop Style,0.12
7731,12043,Don't,Pop Style,0.12
7732,4861,Blessings,Swang,0.12
7733,7085,Butterfly Effect,Swang,0.12
7734,24153,Panda,Pop Style,0.12
7735,4602,Black Beatles,Pop Style,0.12
7736,669,679 (feat. Remy Boyz),Pop Style,0.12
7737,14233,Fake Love,Pop Style,0.12
7738,24531,Really Really,Pop Style,0.12
7739,13733,Erase Your Social,Swang,0.12
7740,24529,R.I.C.O. (feat. Drake),Pop Style,0.12
7741,14503,Father Stretch My Hands Pt. 1,Pop Style,0.12
7742,25003,Rolex,Swang,0.12
7743,24175,Panda,Swang,0.12
7744,8481,Chill Bill,Swang,0.12
7745,4765,Blasé (feat. Future & Rae Sremmurd),Pop Style,0.12
7746,23841,OOOUUU,Swang,0.12
7747,24527,Pt. 2,Pop Style,0.12
7748,24533,Right Hand,Pop Style,0.12
7749,24525,Portland,Pop Style,0.12
7750,13673,Energy,Pop Style,0.12
7751,21500,Look At Me!,Swang,0.12
7752,22707,Money Longer,Swang,0.12
7753,22313,Mask Off,Swang,0.12
7754,23877,One Dance,Pop Style,0.12
7755,8457,Chill Bill,Pop Style,0.12
7756,14271,Fake Love,Swang,0.12
7757,23585,No Role Modelz,Pop Style,0.12
7758,4634,Black Beatles,Swang,0.12
7759,14887,"Flex (Ooh, Ooh, Ooh)",Pop Style,0.12
7760,24568,What They Want,Pop Style,0.12
7761,20585,Kelly Price (feat. Travis Scott),Swang,0.12
7762,26319,beibs in the trap,Swang,0.12
7763,26288,Too Many Years,Swang,0.12
7764,6753,Broccoli (feat. Lil Yachty),Swang,0.12
7765,24571,Where Ya At,Pop Style,0.12
7766,26330,wokeuplikethis*,Swang,0.12
7767,26329,rockstar,Swang,0.12
7768,26290,Tunnel Vision,Swang,0.12
7769,26326,pick up the phone,Swang,0.12
7770,8335,Childs Play,Pop Style,0.12
7771,26324,m.A.A.d city,Swang,0.12
7772,26322,iSpy (feat. Lil Yachty),Swang,0.12
7773,26320,goosebumps,Swang,0.12
7774,26317,You Was Right,Swang,0.12
7775,26287,Too Good,Swang,0.12
7776,26315,XO TOUR Llif3,Swang,0.12
7777,26313,X (feat. Future),Swang,0.12
7778,26311,Wyclef Jean,Swang,0.12
7779,26309,Wicked,Swang,0.12
7780,26307,White Iverson,Swang,0.12
7781,26305,Where Ya At,Swang,0.12
7782,26302,What They Want,Swang,0.12
7783,26301,Wet Dreamz,Swang,0.12
7784,2631,Back To Back,Pop Style,0.12
7785,26299,Waves,Swang,0.12
7786,26297,Water,Swang,0.12
7787,14083,F*ck Up Some Commas,Swang,0.12
7788,26284,This Could Be Us,Swang,0.12
7789,18921,I Don't Fuck With You,Swang,0.12
7790,14527,Father Stretch My Hands Pt. 1,Swang,0.12
7791,18119,Hotline Bling,Pop Style,0.12
7792,10593,Cut It (feat. Young Dolph),Pop Style,0.12
7793,1183,All Night (feat. Knox Fortune),Swang,0.12
7794,13834,Everyday We Lit (feat. PnB Rock),Swang,0.12
7795,14399,Famous,Swang,0.12
7796,25287,Selfish,Swang,0.12
7797,14385,Famous,Pop Style,0.12
7798,19043,I Get The Bag (feat. Migos),Swang,0.12
7799,2007,Antidote,Pop Style,0.12
7800,2643,Back To Back,Swang,0.12
7801,10597,Cut It (feat. Young Dolph),Swang,0.12
7802,9633,Controlla,Pop Style,0.12
7803,25319,Seven Million (feat. Future),Swang,0.12
7804,13073,Drowning (feat. Kodak Black),Swang,0.12
7805,1377,Alright,Pop Style,0.12
7806,22681,Money Longer,Pop Style,0.12
7807,11993,Do What I Want,Swang,0.12
7808,6683,Broccoli (feat. Lil Yachty),Pop Style,0.12
7809,23739,No Type,Pop Style,0.12
7810,23753,No Type,Swang,0.12
7811,26279,Swimming Pools (Drank),Swang,0.12
7812,20483,Jumpman,Swang,0.12
7813,26281,T-Shirt,Swang,0.12
7814,26283,THat Part,Swang,0.12
7815,2035,Antidote,Swang,0.12
7816,25585,Slippery (feat. Gucci Mane),Swang,0.12
7817,453,4 AM,Swang,0.12
7818,15413,Gassed Up,Swang,0.12
7819,24556,Tunnel Vision,Pop Style,0.12
7820,22799,Moves,Swang,0.12
7821,24555,Trap Queen,Pop Style,0.12
7822,15908,Go Flex,Swang,0.12
7823,10991,Deja Vu,Swang,0.12
7824,21103,Legend,Pop Style,0.12
7825,22989,Needed Me,Pop Style,0.12
7826,24553,Too Good,Pop Style,0.12
7827,7851,Caroline,Swang,0.12
7828,24059,One Night,Swang,0.12
7829,10819,DNA.,Swang,0.12
7830,19631,IV. sweatpants,Pop Style,0.12
7831,21997,Magnolia,Swang,0.12
7832,24603,Portland,Swang,0.12
7833,16785,HUMBLE.,Pop Style,0.12
7834,175,1-800-273-8255,Swang,0.12
7835,14073,F*ck Up Some Commas,Pop Style,0.12
7836,24550,This Could Be Us,Pop Style,0.12
7837,15686,Get Right Witcha,Swang,0.12
7838,23065,Ni**as In Paris,Pop Style,0.12
7839,23079,Ni**as In Paris,Swang,0.12
7840,21460,Look Alive,Swang,0.12
7841,231,10 Bands,Pop Style,0.12
7842,24535,Slippery (feat. Gucci Mane),Pop Style,0.12
7843,21891,Low Life,Swang,0.12
7844,24549,THat Part,Pop Style,0.12
7845,24558,Uber Everywhere,Pop Style,0.12
7846,3375,Bank Account,Swang,0.12
7847,5839,Bounce Back,Swang,0.12
7848,24563,V. 3005,Pop Style,0.12
7849,24573,White Iverson,Pop Style,0.12
7850,24575,Wicked,Pop Style,0.12
7851,24567,Wet Dreamz,Pop Style,0.12
7852,21359,Location,Swang,0.12
7853,24577,Work,Pop Style,0.12
7854,24579,X (feat. Future),Pop Style,0.12
7855,351,2 Phones,Pop Style,0.12
7856,24581,XO TOUR Llif3,Pop Style,0.12
7857,9043,Come Get Her,Pop Style,0.12
7858,16489,Gyalchester,Swang,0.12
7859,24565,Waves,Pop Style,0.12
7860,10973,Deja Vu,Pop Style,0.12
7861,8015,Champions,Pop Style,0.12
7862,9061,Come Get Her,Swang,0.12
7863,16827,HUMBLE.,Swang,0.12
7864,24583,You Was Right,Pop Style,0.12
7865,10799,DNA.,Pop Style,0.12
7866,363,2 Phones,Swang,0.12
7867,22914,My Shit,Swang,0.12
7868,8023,Champions,Swang,0.12
7869,24584,goosebumps,Pop Style,0.12
7870,24586,iSpy (feat. Lil Yachty),Pop Style,0.12
7871,22949,My Way (feat. Monty),Pop Style,0.12
7872,24588,m.A.A.d city,Pop Style,0.12
7873,24561,Unforgettable,Pop Style,0.12
7874,24590,pick up the phone,Pop Style,0.12
7875,24547,T-Shirt,Pop Style,0.12
7876,26295,Unforgettable,Swang,0.12
7877,24545,Swang,Pop Style,0.12
7878,19581,I'm the One,Swang,0.12
7879,5017,Bodak Yellow,Swang,0.12
7880,18771,Hype,Pop Style,0.12
7881,24537,Sneakin’,Pop Style,0.12
7882,24871,Redbone,Swang,0.12
7883,24539,Starboy,Pop Style,0.12
7884,23371,No Heart,Swang,0.12
7885,14946,For Free,Pop Style,0.12
7886,5426,Both (feat. Drake),Swang,0.12
7887,5416,Both (feat. Drake),Pop Style,0.12
7888,24543,Summer Sixteen,Pop Style,0.12
7889,10662,DEVASTATED,Swang,0.12
7890,3155,Bad and Boujee (feat. Lil Uzi Vert),Pop Style,0.12
7891,24047,One Night,Pop Style,0.12
7892,24815,Really Really,Swang,0.12
7893,24541,Still Here,Pop Style,0.12
7894,13970,F**kin' Problems,Swang,0.12
7895,20858,Know Yourself,Pop Style,0.12
7896,20893,LOVE. FEAT. ZACARI.,Swang,0.12
7897,12635,Down In the DM,Pop Style,0.12
7898,23299,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,Swang,0.12
7899,13956,F**kin' Problems,Pop Style,0.12
7900,22281,Mask Off,Pop Style,0.12
7901,25735,Sneakin’,Swang,0.12
7902,23241,No Flockin,Swang,0.12
7903,5801,Bounce Back,Pop Style,0.12
7904,15325,G.O.M.D.,Pop Style,0.12
7905,9467,Congratulations,Pop Style,0.12
7906,7805,Caroline,Pop Style,0.12
7907,22489,"Me, Myself & I",Pop Style,0.12
7908,23423,No Problem (feat. Lil Wayne & 2 Chainz),Pop Style,0.12
7909,23931,One Dance,Swang,0.12
7910,24544,Pop Style,Swang,0.12
7911,24751,Rake It Up,Swang,0.12
7912,14954,For Free,Swang,0.12
7913,23273,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,Pop Style,0.12
7914,3193,Bad and Boujee (feat. Lil Uzi Vert),Swang,0.12
7915,14502,Pop Style,Father Stretch My Hands Pt. 1,0.12
7916,9661,White Iverson,Controlla,0.12
7917,14494,One Dance,Father Stretch My Hands Pt. 1,0.12
7918,8691,Closer,Controlla,0.12
7919,14504,Portland,Father Stretch My Hands Pt. 1,0.12
7920,14500,Passionfruit,Father Stretch My Hands Pt. 1,0.12
7921,14491,No Role Modelz,Father Stretch My Hands Pt. 1,0.12
7922,14497,One Night,Father Stretch My Hands Pt. 1,0.12
7923,14488,No Problem (feat. Lil Wayne & 2 Chainz),Father Stretch My Hands Pt. 1,0.12
7924,9662,With You,Controlla,0.12
7925,14498,Panda,Father Stretch My Hands Pt. 1,0.12
7926,14493,No Type,Father Stretch My Hands Pt. 1,0.12
7927,2561,Back To Back,Controlla,0.12
7928,14486,No Heart,Father Stretch My Hands Pt. 1,0.12
7929,14485,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,Father Stretch My Hands Pt. 1,0.12
7930,7653,Caroline,Controlla,0.12
7931,14512,Redbone,Father Stretch My Hands Pt. 1,0.12
7932,14514,Right Hand,Father Stretch My Hands Pt. 1,0.12
7933,14509,R.I.C.O. (feat. Drake),Father Stretch My Hands Pt. 1,0.12
7934,14516,Slippery (feat. Gucci Mane),Father Stretch My Hands Pt. 1,0.12
7935,9678,pick up the phone,Controlla,0.12
7936,9838,Crank That (Soulja Boy),Hey Ya! - Radio Mix / Club Mix,0.12
7937,9676,oui,Controlla,0.12
7938,9674,iSpy (feat. Lil Yachty),Controlla,0.12
7939,14507,Pt. 2,Father Stretch My Hands Pt. 1,0.12
7940,14481,Needed Me,Father Stretch My Hands Pt. 1,0.12
7941,14476,Mask Off,Father Stretch My Hands Pt. 1,0.12
7942,9672,goosebumps,Controlla,0.12
7943,9671,You Was Right,Controlla,0.12
7944,2577,Back To Back,Father Stretch My Hands Pt. 1,0.12
7945,9669,XO TOUR Llif3,Controlla,0.12
7946,14519,Sneakin’,Father Stretch My Hands Pt. 1,0.12
7947,9666,X (feat. Future),Controlla,0.12
7948,14474,Magnolia,Father Stretch My Hands Pt. 1,0.12
7949,14511,Really Really,Father Stretch My Hands Pt. 1,0.12
7950,9665,Work,Controlla,0.12
7951,7589,Candy Shop,Hey Ya! - Radio Mix / Club Mix,0.12
7952,14482,Ni**as In Paris,Father Stretch My Hands Pt. 1,0.12
7953,14478,Money Longer,Father Stretch My Hands Pt. 1,0.12
7954,9594,For Free,Controlla,0.12
7955,9659,Wet Dreamz,Controlla,0.12
7956,14542,Uber Everywhere,Father Stretch My Hands Pt. 1,0.12
7957,14557,White Iverson,Father Stretch My Hands Pt. 1,0.12
7958,14555,Where Ya At,Father Stretch My Hands Pt. 1,0.12
7959,14552,What They Want,Father Stretch My Hands Pt. 1,0.12
7960,14551,Wet Dreamz,Father Stretch My Hands Pt. 1,0.12
7961,2986,Bad and Boujee (feat. Lil Uzi Vert),Controlla,0.12
7962,14548,Waves,Father Stretch My Hands Pt. 1,0.12
7963,14547,V. 3005,Father Stretch My Hands Pt. 1,0.12
7964,14545,Ultralight Beam,Father Stretch My Hands Pt. 1,0.12
7965,14540,Tunnel Vision,Father Stretch My Hands Pt. 1,0.12
7966,9589,Fake Love,Controlla,0.12
7967,14539,Trap Queen,Father Stretch My Hands Pt. 1,0.12
7968,9581,Deja Vu,Controlla,0.12
7969,14536,Too Good,Father Stretch My Hands Pt. 1,0.12
7970,9583,Don't,Controlla,0.12
7971,14534,This Could Be Us,Father Stretch My Hands Pt. 1,0.12
7972,8966,Come Get Her,Father Stretch My Hands Pt. 1,0.12
7973,7022,Butterfly Effect,Father Stretch My Hands Pt. 1,0.12
7974,9585,Don't Mind,Controlla,0.12
7975,14559,Work REMIX,Father Stretch My Hands Pt. 1,0.12
7976,3026,Bad and Boujee (feat. Lil Uzi Vert),Father Stretch My Hands Pt. 1,0.12
7977,10733,DNA.,Father Stretch My Hands Pt. 1,0.12
7978,14561,Wyclef Jean,Father Stretch My Hands Pt. 1,0.12
7979,7316,Bye Bye Bye,Hey Ya! - Radio Mix / Club Mix,0.12
7980,15436,Get Low - Street,Hey Ya! - Radio Mix / Club Mix,0.12
7981,14027,F*ck Up Some Commas,Father Stretch My Hands Pt. 1,0.12
7982,14596,Fergalicious,Hey Ya! - Radio Mix / Club Mix,0.12
7983,7223,Buy U a Drank (Shawty Snappin'),Hey Ya! - Radio Mix / Club Mix,0.12
7984,9115,Come and See Me (feat. Drake),Controlla,0.12
7985,14577,rockstar,Father Stretch My Hands Pt. 1,0.12
7986,14574,pick up the phone,Father Stretch My Hands Pt. 1,0.12
7987,14572,m.A.A.d city,Father Stretch My Hands Pt. 1,0.12
7988,9325,Congratulations,Controlla,0.12
7989,14570,iSpy (feat. Lil Yachty),Father Stretch My Hands Pt. 1,0.12
7990,14568,goosebumps,Father Stretch My Hands Pt. 1,0.12
7991,14567,You Was Right,Father Stretch My Hands Pt. 1,0.12
7992,14565,XO TOUR Llif3,Father Stretch My Hands Pt. 1,0.12
7993,9365,Congratulations,Father Stretch My Hands Pt. 1,0.12
7994,10921,Deja Vu,Father Stretch My Hands Pt. 1,0.12
7995,14562,X (feat. Future),Father Stretch My Hands Pt. 1,0.12
7996,9587,Exchange,Controlla,0.12
7997,9591,Famous,Controlla,0.12
7998,14520,Starboy,Father Stretch My Hands Pt. 1,0.12
7999,9641,T-Shirt,Controlla,0.12
8000,9628,Panda,Controlla,0.12
8001,9630,Passionfruit,Controlla,0.12
8002,9632,Pop Style,Controlla,0.12
8003,9634,Say It,Controlla,0.12
8004,14526,Swang,Father Stretch My Hands Pt. 1,0.12
8005,14524,Summer Sixteen,Father Stretch My Hands Pt. 1,0.12
8006,9636,Starboy,Controlla,0.12
8007,9638,Still Here,Controlla,0.12
8008,9643,The Hills,Controlla,0.12
8009,9592,Controlla,Father Stretch My Hands Pt. 1,0.12
8010,9644,This Could Be Us,Controlla,0.12
8011,14522,Still Here,Father Stretch My Hands Pt. 1,0.12
8012,9646,Too Good,Controlla,0.12
8013,9649,Trap Queen,Controlla,0.12
8014,9650,Uber Everywhere,Controlla,0.12
8015,9652,Unforgettable,Controlla,0.12
8016,9655,V. 3005,Controlla,0.12
8017,9656,Waves,Controlla,0.12
8018,14529,T-Shirt,Father Stretch My Hands Pt. 1,0.12
8019,9627,One Night,Controlla,0.12
8020,9624,One Dance,Controlla,0.12
8021,9623,No Type,Controlla,0.12
8022,9593,Father Stretch My Hands Pt. 1,Controlla,0.12
8023,6523,Broccoli (feat. Lil Yachty),Father Stretch My Hands Pt. 1,0.12
8024,14532,The Hills,Father Stretch My Hands Pt. 1,0.12
8025,9597,G.O.M.D.,Controlla,0.12
8026,9598,HUMBLE.,Controlla,0.12
8027,9600,Hotline Bling,Controlla,0.12
8028,9603,Hype,Controlla,0.12
8029,9605,I Don't Fuck With You,Controlla,0.12
8030,9607,Jumpman,Controlla,0.12
8031,14531,THat Part,Father Stretch My Hands Pt. 1,0.12
8032,9609,Let Me Love You,Controlla,0.12
8033,9611,Low Life,Controlla,0.12
8034,9612,Mask Off,Controlla,0.12
8035,9614,Money Longer,Controlla,0.12
8036,9617,Needed Me,Controlla,0.12
8037,9618,No Problem (feat. Lil Wayne & 2 Chainz),Controlla,0.12
8038,9621,No Role Modelz,Controlla,0.12
8039,14473,Low Life,Father Stretch My Hands Pt. 1,0.12
8040,14464,Hotline Bling,Father Stretch My Hands Pt. 1,0.12
8041,14470,Jumpman,Father Stretch My Hands Pt. 1,0.12
8042,4815,Blessings,Father Stretch My Hands Pt. 1,0.12
8043,12973,Drop It Like It's Hot,Hey Ya! - Radio Mix / Club Mix,0.12
8044,1929,Antidote,Father Stretch My Hands Pt. 1,0.12
8045,295,2 Phones,Father Stretch My Hands Pt. 1,0.12
8046,13856,Exchange,Father Stretch My Hands Pt. 1,0.12
8047,13898,F**kin' Problems,Father Stretch My Hands Pt. 1,0.12
8048,8353,Chill Bill,Controlla,0.12
8049,5386,Both (feat. Drake),Father Stretch My Hands Pt. 1,0.12
8050,5635,Bounce Back,Controlla,0.12
8051,8382,Chill Bill,Father Stretch My Hands Pt. 1,0.12
8052,17342,Hips Don't Lie,Hey Ya! - Radio Mix / Club Mix,0.12
8053,5677,Bounce Back,Father Stretch My Hands Pt. 1,0.12
8054,17345,Hollaback Girl,Hey Ya! - Radio Mix / Club Mix,0.12
8055,17347,Hot In Herre,Hey Ya! - Radio Mix / Club Mix,0.12
8056,12567,Down,Hey Ya! - Radio Mix / Club Mix,0.12
8057,17348,I Gotta Feeling,Hey Ya! - Radio Mix / Club Mix,0.12
8058,17350,Ignition - Remix,Hey Ya! - Radio Mix / Club Mix,0.12
8059,17353,In Da Club,Hey Ya! - Radio Mix / Club Mix,0.12
8060,17354,It Wasn't Me,Hey Ya! - Radio Mix / Club Mix,0.12
8061,17356,Kiss Me Thru The Phone,Hey Ya! - Radio Mix / Club Mix,0.12
8062,568,679 (feat. Remy Boyz),Controlla,0.12
8063,592,679 (feat. Remy Boyz),Father Stretch My Hands Pt. 1,0.12
8064,17361,Mr. Brightside,Hey Ya! - Radio Mix / Club Mix,0.12
8065,1899,Antidote,Controlla,0.12
8066,1153,All Night (feat. Knox Fortune),Controlla,0.12
8067,1161,All Night (feat. Knox Fortune),Father Stretch My Hands Pt. 1,0.12
8068,4277,Big Rings,Father Stretch My Hands Pt. 1,0.12
8069,14469,IV. sweatpants,Father Stretch My Hands Pt. 1,0.12
8070,7686,Caroline,Father Stretch My Hands Pt. 1,0.12
8071,12082,Don't Cha,Hey Ya! - Radio Mix / Club Mix,0.12
8072,4470,Black Beatles,Controlla,0.12
8073,12015,Don't,Father Stretch My Hands Pt. 1,0.12
8074,4502,Black Beatles,Father Stretch My Hands Pt. 1,0.12
8075,10569,Cut It (feat. Young Dolph),Father Stretch My Hands Pt. 1,0.12
8076,1339,Alright,Father Stretch My Hands Pt. 1,0.12
8077,4736,Blasé (feat. Future & Rae Sremmurd),Father Stretch My Hands Pt. 1,0.12
8078,8308,Childs Play,Controlla,0.12
8079,8314,Childs Play,Father Stretch My Hands Pt. 1,0.12
8080,13012,Drowning (feat. Kodak Black),Father Stretch My Hands Pt. 1,0.12
8081,4801,Blessings,Controlla,0.12
8082,1827,Angels (feat. Saba),Father Stretch My Hands Pt. 1,0.12
8083,14337,Famous,Father Stretch My Hands Pt. 1,0.12
8084,16066,Gold Digger,Hey Ya! - Radio Mix / Club Mix,0.12
8085,17358,Low (feat T-Pain) - Feat T-Pain Album Version,Hey Ya! - Radio Mix / Club Mix,0.12
8086,14135,Fake Love,Father Stretch My Hands Pt. 1,0.12
8087,17396,Toxic,Hey Ya! - Radio Mix / Club Mix,0.12
8088,17379,Replay,Hey Ya! - Radio Mix / Club Mix,0.12
8089,277,2 Phones,Controlla,0.12
8090,14457,G.O.M.D.,Father Stretch My Hands Pt. 1,0.12
8091,17401,Yeah!,Hey Ya! - Radio Mix / Club Mix,0.12
8092,17383,Roses,Hey Ya! - Radio Mix / Club Mix,0.12
8093,17392,TiK ToK,Hey Ya! - Radio Mix / Club Mix,0.12
8094,14454,For Free,Father Stretch My Hands Pt. 1,0.12
8095,6475,Broccoli (feat. Lil Yachty),Controlla,0.12
8096,17390,Temperature,Hey Ya! - Radio Mix / Club Mix,0.12
8097,17385,Say My Name,Hey Ya! - Radio Mix / Club Mix,0.12
8098,14462,HUMBLE.,Father Stretch My Hands Pt. 1,0.12
8099,10363,Crazy In Love,Hey Ya! - Radio Mix / Club Mix,0.12
8100,14460,Gold Digger,Father Stretch My Hands Pt. 1,0.12
8101,17386,SexyBack,Hey Ya! - Radio Mix / Club Mix,0.12
8102,14458,Go Flex,Father Stretch My Hands Pt. 1,0.12
8103,7984,Champions,Father Stretch My Hands Pt. 1,0.12
8104,17381,Ride Wit Me,Hey Ya! - Radio Mix / Club Mix,0.12
8105,17388,Smack That - Dirty,Hey Ya! - Radio Mix / Club Mix,0.12
8106,17376,Promiscuous,Hey Ya! - Radio Mix / Club Mix,0.12
8107,17370,"One, Two Step",Hey Ya! - Radio Mix / Club Mix,0.12
8108,17362,Ms. Jackson,Hey Ya! - Radio Mix / Club Mix,0.12
8109,4081,Beautiful Girls,Hey Ya! - Radio Mix / Club Mix,0.12
8110,17374,Pon de Replay,Hey Ya! - Radio Mix / Club Mix,0.12
8111,17364,My Humps,Hey Ya! - Radio Mix / Club Mix,0.12
8112,17372,Party In The U.S.A.,Hey Ya! - Radio Mix / Club Mix,0.12
8113,17367,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,Hey Ya! - Radio Mix / Club Mix,0.12
8114,17368,No Scrubs,Hey Ya! - Radio Mix / Club Mix,0.12
8115,17394,Tipsy - Club Mix,Hey Ya! - Radio Mix / Club Mix,0.12
8116,14467,I Don't Fuck With You,Father Stretch My Hands Pt. 1,0.12
8117,17398,Umbrella,Hey Ya! - Radio Mix / Club Mix,0.12
8118,14999,Forever,Hey Ya! - Radio Mix / Club Mix,0.12
8119,10638,DEVASTATED,Father Stretch My Hands Pt. 1,0.12
8120,2834,Backroad Song,Play It Again,0.12
8121,21524,Lose My Mind,Play It Again,0.12
8122,24478,You Should Be Here,Play It Again,0.12
8123,24481,Young & Crazy,Play It Again,0.12
8124,19365,I See You,Play It Again,0.12
8125,17253,Heartache On The Dance Floor,Play It Again,0.12
8126,6947,Burnin' It Down,Play It Again,0.12
8127,24482,Your Man,Play It Again,0.12
8128,785,A Guy With a Girl,Play It Again,0.12
8129,19445,I'm Comin' Over,Play It Again,0.12
8130,15583,Get Me Some Of That,Play It Again,0.12
8131,15775,Get Your Shine On,Play It Again,0.12
8132,24476,Yeah,Play It Again,0.12
8133,4428,Black,Play It Again,0.12
8134,24462,Wasted Time,Play It Again,0.12
8135,20051,It Goes Like This,Play It Again,0.12
8136,19172,I Like The Sound Of That,Play It Again,0.12
